IDENTIFIER,GSM1338298,GSM1338302,GSM1338306,GSM1338297,GSM1338301,GSM1338305,GSM1338296,GSM1338300,GSM1338304,GSM1338295,GSM1338299,GSM1338303,label
ZC3H15,522.06755,519.47615,444.24495,429.9188,400.75705,438.6735,768.35195,913.43925,1221.38115,740.0838,842.2548,923.94065,FALSE
ITGB3,117.937,108.607,116.62,118.048,126.974,121.563,95.4469,88.8207,92.5832,94.937,99.2148,102.208,FALSE
GET4,155.54662,181.15356,168.0574,140.9564,159.1938,152.10916,217.59838,243.38286,218.704,212.83602,215.54896,175.3279,FALSE
NOTO,110.142,116.736,101.312,98.3465,100.079,109.776,94.0951,98.5635,96.6662,105.672,100.024,96.316,FALSE
UBE3C,1455.376,1394.0505,1367.1575,1294.302,1411.3815,1401.6155,795.883,762.657,717.6745,838.1655,864.3045,694.474,FALSE
MINOS1,147.1995,131.0471,132.8625,131.2105,134.615,135.6,126.4535,128.97,124.7375,119.514,118.8675,117.8935,FALSE
REG1B,98.5908,109.018,91.7217,104.271,100.536,120.675,104.465,104.087,93.249,94.1389,96.9742,101.489,FALSE
KIN,104.89,110.621,101.103,105.442,109.86,102.826,102.578,93.092,106.336,107.376,104.296,94.2127,FALSE
SLC29A4,160.738,139.8025,186.4875,250.557,229.989,181.1945,131.3994,117.0051,130.175,162.1726,161.7744,172.9295,FALSE
NDUFB1,149.217,145.21,179.63,123.708,153.784,162.179,153.424,147.468,151.316,158.002,168.461,149.865,FALSE
COL10A1,95.7508,98.0116,96.8995,93.809,101.392,98.2213,90.5923,94.1315,105.645,99.8279,100.527,96.8161,FALSE
NOTCH1,121.857,110.887,129.628,137.894,135.77,130.001,260.084,192.421,241.914,325.923,311.788,372.221,TRUE
HIST2H2BF,99.36026667,103.6089667,105.4816667,107.7066667,105.4603333,102.8493667,98.38176667,101.6580333,99.6853,101.9324667,99.50736667,103.5414,FALSE
CATSPER4,105.502,97.4148,97.0525,98.31,93.9972,95.4628,93.6338,102.798,92.8001,97.483,100.082,96.2987,FALSE
ZMAT3,1464.391667,2507.455,1680.326,1760.925,1784.815333,2105.249667,1441.33,1237.353,1025.968667,1219.306,1296.743,1231.895333,TRUE
HDGFRP3,594.061,628.482,608.779,524.518,524.64,548.806,86.8705,88.9502,94.6712,99.6988,97.776,97.5326,FALSE
OR14A16,99.1404,99.1803,93.8585,99.3855,99.1934,102.08,99.3182,106.308,89.5602,102.535,102.575,96.7874,FALSE
CLASP2,219.79,218.377,205.567,179.807,200.199,178.044,183.816,179.025,191.002,150.408,156.632,177.276,FALSE
RNGTT,911.021,867.146,917.376,1181.44,1244.5,1245.49,1048.62,898.662,1097.85,1287.05,1243.51,1565.36,FALSE
ANGPT2,98.81966667,98.99026667,99.74473333,101.2142667,99.9131,97.96986667,94.8091,94.98493333,104.6063,97.32516667,96.8923,94.82343333,FALSE
XRCC5,600.23,675.417,522.601,571.112,571.217,624.826,773.8,697.334,873.994,739.691,689.788,694.673,FALSE
PRDM1,192.3555,186.59285,156.11625,146.384,145.68675,127.239775,138.423,134.354475,128.0069,135.05425,136.062,141.295425,FALSE
DCDC2C,96.5187,93.2433,99.7456,108.221,101.491,93.6407,98.9807,93.7776,106.099,100.461,95.7866,93.057,FALSE
CCDC93,220.51985,198.8395,215.575,267.1835,227.4065,258.335,354.4645,318.9745,311.73,303.8525,272.425,242.533,FALSE
NPB,96.47065,108.727,101.31635,100.34655,98.79335,98.51925,100.955,106.958,96.8481,102.2335,99.29175,120.9545,FALSE
BID,250.3956667,206.6226667,283.513,225.4856667,231.9843333,238.8773333,564.64,528.8596667,505.8103333,585.926,600.4136667,568.2973333,TRUE
NSUN6,288.778,271.379,255.092,311.963,272.403,260.626,222.263,203.449,200.356,252.043,206.84,245.911,FALSE
AQP11,122.094,114.986,113.063,247.339,192.545,192.39,152.362,133.025,139.357,177.956,173.529,173.971,FALSE
DACH1,106.3583,107.9632333,102.4869,96.7985,100.8939667,103.6097333,104.5205333,104.6853333,104.2393333,105.1288667,102.8238333,94.92936667,FALSE
PDIA5,537.504,438.119,504.216,1071.77,837.486,650.11,230.385,201.802,193.354,258.261,293.385,257.369,FALSE
KCNE3,104.655,103.104,94.1018,94.5171,93.809,101.114,96.4402,104.291,96.4831,99.1654,97.6946,97.981,FALSE
ZNF740,106.222,99.7238,115.289,95.4227,109.212,114.894,108.128,101.007,102.337,96.2833,107.549,105.09,FALSE
GPR22,97.1637,96.2686,100.358,102.109,103.736,112.159,104.632,102.428,92.2995,109.468,98.2283,102.315,FALSE
HSPA8,8342.65,8493.59,9250.18,7850.105,7457.21,9228.47,9448.75,9315.05,9624.475,7232.91,7180.9,7852.22,FALSE
NUP88,2728.14,3034.19,2547.48,2218.98,2348.45,2575.57,1602.96,1551.33,1552.42,1279.85,1222.89,1306.8,FALSE
ZNF337,261.947,312.413,283.81,261.722,313.573,296.506,215.732,226.251,214.166,196.571,178.495,155.557,FALSE
HERPUD2,224.48,233.439,264.0585,250.945,274.3955,231.4585,216.7345,244.9445,226.996,253.715,237.8185,234.5675,FALSE
CDC42EP4,1304.57,947.821,1090.72,1134.62,976.76,986.635,2583.78,2451.38,2155.4,2851.02,2607.72,2424.25,FALSE
MC4R,98.4353,95.8903,101.146,93.6688,98.3212,100.499,97.7123,95.4109,91.0115,98.183,88.6667,92.455,FALSE
ECEL1,101.498,108.681,100.465,101.268,90.1145,93.1511,96.3809,103.14,111.688,88.6064,102.263,95.762,FALSE
SDIM1,100.08,110.756,108.373,99.4819,101.245,95.8139,103.578,107.065,98.9322,103.971,102.546,113.134,TRUE
TIMM8B,258.557,225.377,296.39,255.609,246.786,249.203,382.172,387.843,624.314,439.156,442.61,538.461,FALSE
NOBOX,91.4603,104.127,109.66,103.621,108.549,110.804,99.2604,111.742,98.056,109.45,112.402,98.1451,FALSE
BRINP3,102.617,102.537,99.8612,100.7175,94.7588,100.8687,95.42005,101.852,108.301,106.60855,96.79345,104.635,FALSE
ITGB1BP1,895.635,1169.239,1126.058,813.675,858.514,862.602,1255.8255,1210.347,1293.6885,1115.8875,1166.2485,947.257,FALSE
TAS2R45,90.2083,99.4515,93.7512,92.5967,101.789,96.2557,95.8702,105.714,90.2614,95.5556,105.029,92.0546,FALSE
HES6,1067.55,901.752,999.559,1172.79,1178.98,913.228,1372.12,1304.57,1298.64,1467.16,1458.09,994.426,FALSE
EIF3E,16477.4,15339.9,17410.8,15678.8,17742.4,15534.3,9734.79,11137.9,8399.98,8354.23,8128,8860.45,FALSE
WFDC5,103.40705,108.9835,109.505,109.837,99.0975,103.8426,102.66215,100.97085,103.3697,100.0764,99.12235,101.759,FALSE
ZNF623,100.12455,113.37345,115.24395,100.25805,103.8936,103.78665,100.71345,111.2775,98.18575,105.30975,95.8007,97.56435,FALSE
CNPY3,285.889,273.9365,278.804,297.912,268.1415,277.1475,233.3015,238.9075,253.91,244.028,235.39,276.2615,FALSE
PNMA3,127.521,124.299,149.333,191.252,163.481,157.033,95.2813,109.657,97.3047,98.7092,110.548,99.7672,TRUE
TP53I3,125.568,114.932,112.279,138.427,142.105,138.67,139.2185,155.3915,137.9555,207.445,206.628,177.3385,TRUE
HGSNAT,107.7109,103.1891667,105.1114,121.2043333,113.3883,117.6356667,99.4076,99.99473333,99.35573333,102.2836,102.0672667,99.83196667,FALSE
SPTY2D1,327.714,323.19,275.123,251.743,228.271,246.403,356.852,302.349,292.018,245.858,248.362,176.089,FALSE
TNFRSF14,138.514,136.442,166.456,177.932,166.303,152.936,246.233,256.421,283.402,370.419,318.16,348.362,TRUE
EEF1E1,1186.12335,1353.6868,1067.02325,726.30775,847.71835,917.65,2350.031,2248.5335,2329.058,2318.7545,2352.9054,2478.8475,TRUE
IRF2BPL,1127.82,791.809,1123.17,1205.52,970.398,1033.67,702.689,547.257,576.481,1154.05,1064.23,884.22,FALSE
DDR1,122.7486667,119.6151667,125.067,122.455,125.642,129.9902333,395.225,360.022,301.071,427.8704333,438.7706667,391.3687333,FALSE
ZNF431,132.108,126.528,135.083,120.803,103.235,132.924,131.69,126.935,148.148,152.026,125.795,124.668,FALSE
RPL31,10956.6,10127.2,10896.6,9636.81,10158.3,8718.47,13794.5,14146.6,14968,14592.2,13199.8,17647.2,FALSE
HIST1H4F,98.9951,91.9131,100.603,101.088,89.4135,110.426,92.2654,107.024,106.13,94.8917,98.8648,93.1107,FALSE
AURKC,113.3631667,101.901,102.2612,100.8237667,96.75683333,93.64123333,107.6720667,108.5531667,103.6649,100.0051333,101.3964333,101.3947,FALSE
ZNF763,112.955,105.142,120.628,112.376,122.344,136.174,118.481,121.918,119.735,117.85,122.736,127.456,FALSE
FUBP1,273.787,187.491,242.557,288.53,256.327,271.379,320.005,330.627,334.753,286.542,269.7,290.056,FALSE
UBR2,475.665,386.47,457.482,363.641,336.061,307.312,694.673,670.07,597.26,511.924,499.791,471.301,FALSE
RBM25,1165.5,1157.04,1317.4,1403.72,1549.52,1516.58,1222.24,1096.98,1281.73,1185.94,1291.91,1270.21,TRUE
TP73,96.3195,91.3603,91.844,103.355,94.2443,88.2756,95.0832,93.2342,100.517,88.7749,101.377,97.9776,TRUE
CA439922,226.102,134.848,136.418,217.336,151.265,144.443,140.143,114.457,141.497,138.361,132.798,122.297,TRUE
RORC,93.569475,104.121725,102.9925,102.420125,99.15355,93.609675,100.998,103.7343,101.968975,107.11195,103.899375,106.23185,FALSE
NPHS1,94.5106,102.183,94.0966,96.3291,104.049,103.655,92.9736,103.142,94.5399,95.0535,102.362,107.814,FALSE
CPB2,100.533,106.648,90.1455,94.1719,91.0101,96.9199,94.4501,96.176,99.3067,99.9031,98.3849,97.8907,FALSE
GPR18,92.6611,98.0428,97.7593,99.2984,98.4202,98.2462,98.0989,95.2889,103.395,92.3331,96.9163,91.3013,FALSE
MBOAT2,182.07,236.455,196.369,172.575,151.316,180.114,178.744,146.036,149.695,182.87,178.085,181.935,FALSE
AADAT,97.9111,101.415075,97.22615,96.599575,99.56305,98.815425,141.57915,135.483075,146.2965,119.614775,126.3076,140.7102,FALSE
HOXA13,106.632,108.46,106.44,110.219,105.763,108.143,100.265,95.7779,101.568,96.9034,92.7245,97.2633,FALSE
NCOA3,288.77665,307.7695,294.3495,421.8155,419.7005,378.2765,351.278,342.822,359.799,561.2345,504.0225,484.5905,FALSE
SCARF1,103.619,104.727,97.7656,102.627,102.773,102.047,102.427,106.832,110.228,99.8054,111.93,104.56,FALSE
GTF2B,494.454,424.026,444.034,322.478,379.383,416.521,635.953,720.653,555.782,581.883,652.278,625.407,FALSE
MLNR,100.789,91.4508,99.2719,93.4184,101.84,94.7271,93.6725,99.6242,94.5241,101.954,96.3322,99.9274,FALSE
CPE,118.025,141.656,114.665,159.249,138.535,138.303,106.179,105.22,99.5324,109.304,114.747,116.118,FALSE
SPACA5B,95.3795,91.02505,91.0823,98.12285,97.61425,91.5889,95.25145,96.05095,96.4523,99.6052,97.21335,100.1949,FALSE
CLEC4M,105.278,104.76,109.253,102.965,94.3527,95.963,96.8071,95.8746,91.2406,93.5496,100.607,97.002,FALSE
CLEC4C,94.67785,102.53385,95.3458,101.8108,102.3185,91.1677,94.951,99.7489,102.8115,99.025,97.02065,94.5158,FALSE
CYP4F22,89.3467,94.7714,104.458,92.6925,95.9774,90.6305,92.2949,103.022,93.3764,88.1313,95.8374,94.4379,FALSE
ZFP91,1528.239,1566.5725,1700.293,970.727,1129.9305,999.062,2282.0365,2247.3925,2163.237,1902.925,2045.443,1641.21,FALSE
OR51E1,106.537,92.1897,89.0632,93.6338,92.5243,99.5088,94.5886,93.7915,94.1878,101.132,93.4253,92.4107,FALSE
KLK7,102.4555,103.628,94.7746,99.26305,104.9275,93.9223,127.2926,128.9585,149.1908,126.13075,126.363,155.77,FALSE
TRAP1,583.736,653.073,664.614,494.656,465.298,531.487,527.068,566.443,449.347,428.374,451.528,496.196,FALSE
AEBP2,295.509,247.849,307.582,276.698,314.897,283.444,235.247,250.991,235.559,254.165,214.66,303.526,FALSE
SOX14,99.9771,95.2097,96.9347,105.914,102.115,102.893,94.0134,94.5895,96.2052,97.9407,101.855,110.558,FALSE
PNKP,464.472,646.899,585.573,797.126,752.619,714.836,580.1,557.186,543.074,766.498,750.111,951.396,FALSE
ARV1,1004.04,940.312,1074.16,952.06,759.118,874.952,964.501,879.592,943.993,824.071,804.043,937.578,FALSE
SCNN1G,96.6564,99.9221,106.422,102.43445,105.776,102.88935,102.0025,103.51865,104.86905,98.24055,103.845,94.02585,FALSE
MT1X,2931.71,2357.62,3167.56,3017.58,3265.63,3401.03,3122.46,3771.02,3023.67,5782.21,4970.41,4699.33,FALSE
PSAT1,1615.44265,1404.8738,1451.331,1516.4129,1617.09,1208.904,1554.1529,1165.4884,1492.2719,2381.9861,2001.7721,1645.75415,FALSE
NTNG1,171.191,174.7675,178.749,330.225,258.0285,226.343,99.9557,96.5138,95.7701,114.0095,101.88725,100.4806,FALSE
DNAJB9,412.42,386.665,336.943,398.275,398.048,340.263,566.273,489.062,434.25,460.548,458.316,405.453,FALSE
SYT1,115.5945,111.568,118.3465,114.8462,120.366,119.1325,104.7465,113.31115,105.79005,103.8053,95.0527,100.9415,FALSE
C1QBP,5929.43,8067.84,5675.81,3762.51,4343.3,5196.83,3036.13,3223.88,3258.58,2619.23,2570.12,2946.82,TRUE
CYP4F11,96.0649,106.128,110.379,106.584,105.408,96.0766,137.267,119.506,141.135,185.472,174.568,159.227,FALSE
MRPL39,1108.0715,1179.3145,1049.073,812.114,885.6245,1039.8465,1177.484,1335.6255,1361.87495,1213.449,1396.6602,1696.3735,FALSE
DYM,568.667,790.603,553.3,503.289,566.133,464.896,490.543,550.743,403.921,451.714,384.646,331.042,FALSE
ARFGEF3,146.985,123.304,167.287,187.958,182.029,183.754,188.553,198.361,204.067,198.762,211.718,241.69,FALSE
NDRG2,112.0045,103.7175,116.494,106.3015,104.628,102.0535,110.9215,103.339,102.1442,127.854,116.948,116.351,FALSE
ZNF44,93.0954,92.5166,95.2813,92.2516,96.1644,94.9507,96.1543,91.9131,92.0071,96.9163,89.0942,93.1229,FALSE
ALDH1A2,96.6751,102.1085,100.06565,101.5215,102.895,103.619,103.2892,103.52665,105.4425,111.3205,100.9537,106.32945,TRUE
APBB1,101.5185333,104.9209333,107.8541667,97.5531,100.1209,97.20886667,97.1274,96.61923333,100.7534333,95.65486667,99.07153333,94.9121,TRUE
PPP1R1C,93.0323,97.58043333,95.35873333,101.1230667,99.9617,100.5295333,97.7528,95.763,103.1255667,96.9364,97.82346667,96.191,FALSE
PCDHB18P,96.7281,110.385,99.7343,97.556,106.174,94.0781,97.4728,91.9388,101.586,94.7827,106.082,109.702,FALSE
NME7,626.4575,654.02,626.426,531.5005,544.0995,509.1305,455.202,462.842,431.7295,346.9865,362.1605,376.7085,FALSE
PRKCI,293.385,267.056,266.449,309.996,290.793,291.524,472.479,419.259,536.992,498.099,421.974,582.369,TRUE
MYH11,92.9681,95.66215,101.5047,94.99275,96.18705,97.3551,95.0225,96.6635,94.9612,98.2637,93.3501,100.2979,FALSE
PLEKHA4,158.081,141.156,168.947,231.949,191.581,210.313,176.28,161.891,160.417,202.898,205.404,198.428,FALSE
ZNF860,121.197,156.217,111.689,137.698,139.32,132.011,143.798,161.316,141.119,157.516,152.837,195.98,FALSE
APBB1IP,133.816,128.253,117.8,127.937,127.388,128.485,133.009,125.58,114.244,119.985,126.052,125.601,FALSE
PODNL1,97.2328,91.437,102.829,99.0504,104.437,99.2247,98.9766,113.395,99.0214,103.292,97.499,101.966,FALSE
DBR1,263.177,263.6935,259.9595,233.1165,236.7865,265.6865,213.478,240.061,223.127,183.4715,196.162,213.845,FALSE
ARHGEF7,209.13785,257.1384,218.769325,276.50335,289.4585,301.9164,191.6431,188.20385,204.5143,261.0218,249.51465,217.7665,TRUE
ZNF658B,105.351,105.532,111.66,114.201,123.787,105.215,115.252,111.517,110.133,106.889,106.237,91.3621,FALSE
SPECC1L,803.086,737.0655,740.921,826.254,852.928,811.782,1246.08,1034.1895,862.2585,784.9375,761.729,701.993,FALSE
GCH1,105.7551333,97.02966667,104.3059,109.5303333,108.5875333,103.9162333,122.7386667,120.0929,123.2816667,148.381,142.3716667,142.4693333,FALSE
ZNF382,95.2968,100.25,94.0109,97.5331,91.377,105.267,101.072,105.983,96.0968,96.4929,99.6411,98.1288,FALSE
RMI2,321.004,257.934,322.415,364.411,336.993,426.467,320.659,302.176,239.864,319.61,290.99,379.162,FALSE
RBBP5,402.108,421.866,402.647,393.697,332.888,288.66,313.573,323.078,273.787,297.638,286.091,288.53,FALSE
CLDN12,383.703,367.837,377.711,633.927,632.007,563.046,331.042,289.205,376.176,645.023,565.13,532.49,FALSE
MYL7,100.847,97.7724,101.387,97.1113,97.1206,98.8174,106.066,96.9178,92.3595,106.144,103.093,100.456,FALSE
SLC4A5,218.6215,191.2226667,194.8763333,227.2795,204.9361667,212.4442,210.5276667,219.5515,222.2968,229.1238333,218.6955333,205.1106333,FALSE
TCP11,101.941,97.3412,100.091,98.498,100.107,102.464,94.2449,94.2633,96.8266,100.204,96.2524,99.2425,FALSE
CWC22,183.9635,241.7055,171.169,147.626,165.14,171.263,192.041,190.316,201.9505,181.332,177.78,224.056,FALSE
OR5M11,90.671,96.6172,93.6761,96.2419,91.7981,95.4061,98.1876,91.6344,103.522,89.7486,100.033,107.045,FALSE
IL1B,102.567,110.285,96.0524,95.9066,99.6943,99.7024,102.596,94.4807,90.3524,99.6872,109.332,101.695,TRUE
RNF170,222.369,238.238,246.656,321.599,319.3,288.223,210.826,222.659,178.085,225.377,201.081,241.254,FALSE
ORM2,94.428,94.6043,88.8582,106.484,94.8743,97.8511,97.1498,98.4915,107.234,96.7584,94.7057,89.4395,FALSE
PSMD3,188.345,246.43,231.196,267.36,264.64,287.299,207.986,226.488,312.37,229.485,229.818,265.58,FALSE
RBL2,353.839,366.831,410.593,391.614,413.808,374.534,864.277,736.469,580.1,731.812,640.112,530.524,FALSE
WFIKKN2,84.1919,96.4707,85.9205,90.3249,89.8401,99.8139,94.4588,93.2362,90.9074,90.7369,100.996,98.3406,FALSE
TTC39A,92.6716,90.2562,96.6052,100.138,104.35,96.4941,86.3117,98.9999,92.0759,100.655,96.954,90.1923,FALSE
GALNT11,672.865,738.592,742.1,839.625,827.219,748.063,359.89,343.372,312.01,328.156,339.753,313.618,FALSE
ARNT2,98.8789,97.2045,97.2737,106.144,94.4824,100.738,97.7375,97.2721,98.4785,93.9002,103.061,99.6749,TRUE
FAM32A,1324.78,1093.01,1335.84,1088.48,1053.45,1100.37,1393.99,1616.36,1181.94,1124.48,1191.57,1014.22,TRUE
RNF38,232.8970333,272.6086667,251.014,300.6864333,296.363,329.1630333,476.6965667,475.1000333,474.8853333,668.2063333,687.4426667,565.4006333,FALSE
UTP3,369.8359,453.76465,387.1693,369.48245,381.25385,353.752,347.69765,352.93015,503.8623,389.365,373.407,542.76895,FALSE
GPX6,107.748,106.937,102.032,100.42,107.975,97.7889,106.025,106.815,101.377,101.984,101.245,106.679,FALSE
GJB3,101.5289,97.37526667,97.2363,101.9024667,97.31263333,101.7457667,146.6536667,171.8723,154.3116667,130.954,141.845,121.0125,FALSE
PIGY,2579.48,3452.74,2636.86,1918.58,2218.98,2050.79,1789.85,1495.19,1866.76,1578.77,1893,1699.36,FALSE
AHCTF1,478.0902333,464.3373333,381.7130667,544.7328667,570.2591333,464.5646,382.705,372.5807,369.745,468.2438667,456.4824,437.2063,FALSE
DDX21,4202.75,4735.98,3170.24,2965.44,3534.41,3017.58,3326.19,3182.44,2839.99,2894.75,3322.35,3220.76,FALSE
PRDM15,96.7544,94.8878,93.0529,93.248,97.6924,96.4193,100.747,106.947,106.441,104.531,91.4603,99.5867,FALSE
GXYLT2,122.018,118.991,133.471,128.174,126.396,139.861,101.922,93.5873,97.7754,99.7096,101.877,98.9951,FALSE
PDIK1L,180.647,186.246,148.938,171.022,185.981,171.918,426.934,388.957,453.249,414.449,386.213,352.591,FALSE
TMEM187,375.8665,325.7795,401.4,500.7665,468.946,421.0645,270.257,236.6505,252.0345,278.8435,242.746,288.0985,FALSE
STK40,587.281,837.933,584.836,316.6415,290.478,345.7735,965.512,966.82,708.721,536.1975,457.852,413.844,TRUE
ARID5A,98.5813,104.2034,108.469,96.08483333,96.42473333,98.91886667,99.01256667,102.4242667,104.0577667,103.4093333,108.2843333,100.0422333,FALSE
DUS4L,315.95,307.202,295.648,345.321,331.523,263.822,604.569,585.139,565.852,540.298,586.336,637.196,FALSE
SRP54,1673.52,1702.94,1659.12,1705.01,1941.08,1837.45,1348.94,1206.22,1126.09,1563.94,1496.44,1217.32,FALSE
SMARCC2,148.134,172.1053333,157.5123333,174.4423333,164.0286667,182.5746667,167.3393333,159.3303333,146.812,164.6473333,167.6363333,171.0456667,FALSE
COMMD1,980.524,709.362,1003.06,1055.78,948.268,1115.91,930.562,896.045,805.977,1212.67,1201.74,1220.71,FALSE
AP4E1,167.529,162.511,174.546,211.918,253.105,255.176,166.395,160.776,137.966,242.029,254.718,202.8,FALSE
SIGIRR,127.534,109.525,112.804,125.045,119.788,133.833,174.946,196.223,210.436,149.133,170.361,156.187,FALSE
PRDX4,4670.1,3939.77,4758.49,5206.5,4944.55,4878.14,2126.32,2362.42,2490,2284.63,2559.14,2549.21,FALSE
DEFB108B,108.75,104.3226,103.957,114.501,103.493,102.615,102.8348,104.047,102.917,106.5752,106.4265,102.842,FALSE
FAM184A,114.919,112.146,127.399,114.537,108.601,112.07,216.262,214.778,193.942,186.097,202.304,196.928,FALSE
MT1G,296.206,298.023,296.743,256.574,245.911,302.176,311.062,381.619,514.649,220.218,250.042,337.762,FALSE
DEFA1,88.846,94.6013,103.538,99.8208,94.9258,95.716,95.8002,99.1334,94.4883,91.2285,104.255,95.8627,FALSE
RCHY1,93.4729,91.4191,102.378,100.64,101.648,95.9363,90.9271,102.672,98.0466,102.497,91.6411,94.61,FALSE
JAK3,100.338,102.199,96.0939,99.9506,96.4402,94.859,100.45,98.8707,100.826,93.5449,99.3388,103.257,TRUE
MYB,294.971,377.349,375.228,160.776,196.946,193.88,432.689,316.926,508.524,512.041,501.967,588.69,FALSE
BLM,205.157,208.302,211.47,155.572,160.867,181.66,158.178,158.433,157.643,166.803,160.742,141.624,FALSE
PSORS1C2,93.8988,99.1394,100.006,98.8927,91.4825,107.878,95.8139,98.0105,98.3656,100.585,107.945,93.9068,FALSE
ABCB11,94.8923,100.56,99.9102,95.0486,95.243,106.241,90.6853,98.1841,93.2786,91.6164,92.2079,91.4076,FALSE
ZMYM1,388.472,392.236,398.457,457.967,433.403,431.511,393.801,376.245,355.726,351.069,370.373,328.643,FALSE
C1RL,132.423,129.557,168.4,234.696,213.08,186.77,116.721,90.625,124.623,162.511,159.765,134.246,FALSE
BCL11A,99.8218,102.9170667,101.6292667,99.3244,102.2669667,100.2282333,218.4723333,182.8963333,258.8883333,310.078,300.7463333,381.6523333,FALSE
EMP2,100.288,107.205,101.849,98.0491,107.455,95.8879,105.127,111.954,135.679,105.375,116.512,107.156,TRUE
FBXO32,720.711,594.9073333,727.9233333,1075.051667,873.5736667,853.467,181.021,202.8481667,170.5366667,160.862,173.6656667,140.2539,FALSE
CCDC113,104.669,98.5136,110.605,110.174,106.901,99.7846,116.387,104.579,118.75,104.048,99.0887,108.477,FALSE
PLA2G2D,148.1945,143.596,156.55725,166.39975,152.9805,174.321,166.952,145.10455,160.08315,145.52485,152.0475,174.141,FALSE
ACTC1,97.59095,92.0404,97.1005,102.8997,99.34495,105.87525,99.05255,93.17185,108.714,91.61275,94.4094,96.37055,TRUE
SCP2,127.8955,124.966,130.8415,138.438,135.4365,133.306,128.86005,134.105,130.547,136.766,149.3745,140.7825,FALSE
DEPDC7,157.978,155.6463333,147.0086667,135.4063333,129.693,155.9296667,143.6893333,141.207,163.2753333,170.7483333,172.4216667,185.377,FALSE
PDLIM5,218.2986667,213.7256667,209.869,197.3236667,211.83,204.761,184.9646667,200.3333333,165.76,176.3486667,163.461,147.5603333,FALSE
PTPMT1,264.088,289.674,253.354,263.649,321.599,317.966,2570.12,2723.02,2409.93,2854.99,2810.33,2906.14,FALSE
FITM1,104.951,108.754,97.3748,105.821,107.907,98.482,112.567,105.074,96.4707,105.04,106.934,95.7294,FALSE
IP6K1,350.057,372.84125,372.38875,392.9015,409.135,439.272,272.786,278.6715,249.475,241.0925,263.49425,230.96,FALSE
SERPIND1,99.7242,102.988,92.2957,99.4547,98.8169,90.3215,105.331,98.2384,97.1498,94.3105,96.8633,93.0238,FALSE
